id,basisOfRecord,occurrenceID,recordedBy,eventDate,islandGroup,country,countryCode,decimalLatitude,decimalLongitude,geodeticDatum,coordinateUncertaintyInMeters,identificationQualifier,scientificName,kingdom,family,taxonRank
plant-occurrences_raja-ampat_j-schrader_2020_315,LivingSpecimen,plant-occurrences_raja-ampat_j-schrader_2020_315,Julian Schrader | Soetjipto Moeljono,2016-06-01/2018-01-30,Raja Ampat,Indonesia,ID,-0.516375,130.587596,WGS84,30,,Spathiostemon javensis Blume,Plantae,Euphorbiaceae,species
plant-occurrences_raja-ampat_j-schrader_2020_316,LivingSpecimen,plant-occurrences_raja-ampat_j-schrader_2020_316,Julian Schrader | Soetjipto Moeljono,2016-06-01/2018-01-30,Raja Ampat,Indonesia,ID,-0.517587,130.568534,WGS84,30,,Buchanania arborescens (Blume) Blume,Plantae,Anacardiaceae,species
plant-occurrences_raja-ampat_j-schrader_2020_317,LivingSpecimen,plant-occurrences_raja-ampat_j-schrader_2020_317,Julian Schrader | Soetjipto Moeljono,2016-06-01/2018-01-30,Raja Ampat,Indonesia,ID,-0.517319,130.569511,WGS84,30,,Timonius DC.,Plantae,Rubiaceae,genus
plant-occurrences_raja-ampat_j-schrader_2020_318,LivingSpecimen,plant-occurrences_raja-ampat_j-schrader_2020_318,Julian Schrader | Soetjipto Moeljono,2016-06-01/2018-01-30,Raja Ampat,Indonesia,ID,-0.516975,130.587849,WGS84,30,,Canarium oleosum (Lam.) Engl.,Plantae,Burseraceae,species
plant-occurrences_raja-ampat_j-schrader_2020_319,LivingSpecimen,plant-occurrences_raja-ampat_j-schrader_2020_319,Julian Schrader | Soetjipto Moeljono,2016-06-01/2018-01-30,Raja Ampat,Indonesia,ID,-0.512759,130.593698,WGS84,30,,Exocarpos latifolius R.Br.,Plantae,Santalaceae,species
plant-occurrences_raja-ampat_j-schrader_2020_32,LivingSpecimen,plant-occurrences_raja-ampat_j-schrader_2020_32,Julian Schrader | Soetjipto Moeljono,2016-06-01/2018-01-30,Raja Ampat,Indonesia,ID,-0.512876,130.560728,WGS84,30,,Calophyllum vexans P.F.Stevens,Plantae,Clusiaceae,species
plant-occurrences_raja-ampat_j-schrader_2020_320,LivingSpecimen,plant-occurrences_raja-ampat_j-schrader_2020_320,Julian Schrader | Soetjipto Moeljono,2016-06-01/2018-01-30,Raja Ampat,Indonesia,ID,-0.512834,130.587456,WGS84,30,,Guettarda speciosa L.,Plantae,Rubiaceae,species
plant-occurrences_raja-ampat_j-schrader_2020_321,LivingSpecimen,plant-occurrences_raja-ampat_j-schrader_2020_321,Julian Schrader | Soetjipto Moeljono,2016-06-01/2018-01-30,Raja Ampat,Indonesia,ID,-0.517726,130.569355,WGS84,30,,Timonius DC.,Plantae,Rubiaceae,genus
plant-occurrences_raja-ampat_j-schrader_2020_322,LivingSpecimen,plant-occurrences_raja-ampat_j-schrader_2020_322,Julian Schrader | Soetjipto Moeljono,2016-06-01/2018-01-30,Raja Ampat,Indonesia,ID,-0.516615,130.572347,WGS84,30,,Ficus nervosa B.Heyne ex Roth,Plantae,Moraceae,species
plant-occurrences_raja-ampat_j-schrader_2020_323,LivingSpecimen,plant-occurrences_raja-ampat_j-schrader_2020_323,Julian Schrader | Soetjipto Moeljono,2016-06-01/2018-01-30,Raja Ampat,Indonesia,ID,-0.517134,130.588345,WGS84,30,,Ixora timorensis Decne.,Plantae,Rubiaceae,species
plant-occurrences_raja-ampat_j-schrader_2020_324,LivingSpecimen,plant-occurrences_raja-ampat_j-schrader_2020_324,Julian Schrader | Soetjipto Moeljono,2016-06-01/2018-01-30,Raja Ampat,Indonesia,ID,-0.515023,130.569425,WGS84,30,,Guettarda speciosa L.,Plantae,Rubiaceae,species
plant-occurrences_raja-ampat_j-schrader_2020_325,LivingSpecimen,plant-occurrences_raja-ampat_j-schrader_2020_325,Julian Schrader | Soetjipto Moeljono,2016-06-01/2018-01-30,Raja Ampat,Indonesia,ID,-0.516975,130.587849,WGS84,30,,Pittosporum ferrugineum W.T.Aiton,Plantae,Pittosporaceae,species
plant-occurrences_raja-ampat_j-schrader_2020_326,LivingSpecimen,plant-occurrences_raja-ampat_j-schrader_2020_326,Julian Schrader | Soetjipto Moeljono,2016-06-01/2018-01-30,Raja Ampat,Indonesia,ID,-0.506466,130.593247,WGS84,30,,Timonius DC.,Plantae,Rubiaceae,genus
plant-occurrences_raja-ampat_j-schrader_2020_327,LivingSpecimen,plant-occurrences_raja-ampat_j-schrader_2020_327,Julian Schrader | Soetjipto Moeljono,2016-06-01/2018-01-30,Raja Ampat,Indonesia,ID,-0.514186,130.587698,WGS84,30,,Buchanania arborescens (Blume) Blume,Plantae,Anacardiaceae,species
plant-occurrences_raja-ampat_j-schrader_2020_328,LivingSpecimen,plant-occurrences_raja-ampat_j-schrader_2020_328,Julian Schrader | Soetjipto Moeljono,2016-06-01/2018-01-30,Raja Ampat,Indonesia,ID,-0.516615,130.572347,WGS84,30,,Planchonella obovata (R.Br.) Pierre,Plantae,Sapotaceae,species
plant-occurrences_raja-ampat_j-schrader_2020_329,LivingSpecimen,plant-occurrences_raja-ampat_j-schrader_2020_329,Julian Schrader | Soetjipto Moeljono,2016-06-01/2018-01-30,Raja Ampat,Indonesia,ID,-0.517399,130.584217,WGS84,30,,Calophyllum inophyllum L.,Plantae,Clusiaceae,species
plant-occurrences_raja-ampat_j-schrader_2020_33,LivingSpecimen,plant-occurrences_raja-ampat_j-schrader_2020_33,Julian Schrader | Soetjipto Moeljono,2016-06-01/2018-01-30,Raja Ampat,Indonesia,ID,-0.516975,130.587849,WGS84,30,,Exocarpos latifolius R.Br.,Plantae,Santalaceae,species
plant-occurrences_raja-ampat_j-schrader_2020_330,LivingSpecimen,plant-occurrences_raja-ampat_j-schrader_2020_330,Julian Schrader | Soetjipto Moeljono,2016-06-01/2018-01-30,Raja Ampat,Indonesia,ID,-0.512834,130.587456,WGS84,30,,Exocarpos latifolius R.Br.,Plantae,Santalaceae,species
plant-occurrences_raja-ampat_j-schrader_2020_331,LivingSpecimen,plant-occurrences_raja-ampat_j-schrader_2020_331,Julian Schrader | Soetjipto Moeljono,2016-06-01/2018-01-30,Raja Ampat,Indonesia,ID,-0.517134,130.588345,WGS84,30,,Exocarpos latifolius R.Br.,Plantae,Santalaceae,species
plant-occurrences_raja-ampat_j-schrader_2020_332,LivingSpecimen,plant-occurrences_raja-ampat_j-schrader_2020_332,Julian Schrader | Soetjipto Moeljono,2016-06-01/2018-01-30,Raja Ampat,Indonesia,ID,-0.517134,130.588345,WGS84,30,,Diospyros maritima Blume,Plantae,Ebenaceae,species
plant-occurrences_raja-ampat_j-schrader_2020_333,LivingSpecimen,plant-occurrences_raja-ampat_j-schrader_2020_333,Julian Schrader | Soetjipto Moeljono,2016-06-01/2018-01-30,Raja Ampat,Indonesia,ID,-0.520461,130.5808,WGS84,30,,Aglaia elaeagnoidea (A.Juss.) Benth.,Plantae,Meliaceae,species
plant-occurrences_raja-ampat_j-schrader_2020_335,LivingSpecimen,plant-occurrences_raja-ampat_j-schrader_2020_335,Julian Schrader | Soetjipto Moeljono,2016-06-01/2018-01-30,Raja Ampat,Indonesia,ID,-0.515023,130.569425,WGS84,30,,Tarenna sambucina (G.Forst.) T.Durand ex Drake,Plantae,Rubiaceae,species
plant-occurrences_raja-ampat_j-schrader_2020_336,LivingSpecimen,plant-occurrences_raja-ampat_j-schrader_2020_336,Julian Schrader | Soetjipto Moeljono,2016-06-01/2018-01-30,Raja Ampat,Indonesia,ID,-0.514338,130.570002,WGS84,30,,Aglaia elaeagnoidea (A.Juss.) Benth.,Plantae,Meliaceae,species
plant-occurrences_raja-ampat_j-schrader_2020_337,LivingSpecimen,plant-occurrences_raja-ampat_j-schrader_2020_337,Julian Schrader | Soetjipto Moeljono,2016-06-01/2018-01-30,Raja Ampat,Indonesia,ID,-0.515429,130.588068,WGS84,30,,Cupaniopsis Radlk.,Plantae,Sapindaceae,genus
plant-occurrences_raja-ampat_j-schrader_2020_338,LivingSpecimen,plant-occurrences_raja-ampat_j-schrader_2020_338,Julian Schrader | Soetjipto Moeljono,2016-06-01/2018-01-30,Raja Ampat,Indonesia,ID,-0.515429,130.588068,WGS84,30,,Intsia bijuga (Colebr.) Kuntze,Plantae,Leguminosae,species
plant-occurrences_raja-ampat_j-schrader_2020_339,LivingSpecimen,plant-occurrences_raja-ampat_j-schrader_2020_339,Julian Schrader | Soetjipto Moeljono,2016-06-01/2018-01-30,Raja Ampat,Indonesia,ID,-0.516795,130.570633,WGS84,30,,Guettarda speciosa L.,Plantae,Rubiaceae,species
plant-occurrences_raja-ampat_j-schrader_2020_34,LivingSpecimen,plant-occurrences_raja-ampat_j-schrader_2020_34,Julian Schrader | Soetjipto Moeljono,2016-06-01/2018-01-30,Raja Ampat,Indonesia,ID,-0.516975,130.587849,WGS84,30,,Wikstroemia androsaemifolia Decne.,Plantae,Thymelaeaceae,species
plant-occurrences_raja-ampat_j-schrader_2020_340,LivingSpecimen,plant-occurrences_raja-ampat_j-schrader_2020_340,Julian Schrader | Soetjipto Moeljono,2016-06-01/2018-01-30,Raja Ampat,Indonesia,ID,-0.520461,130.5808,WGS84,30,,Planchonella obovata (R.Br.) Pierre,Plantae,Sapotaceae,species
plant-occurrences_raja-ampat_j-schrader_2020_341,LivingSpecimen,plant-occurrences_raja-ampat_j-schrader_2020_341,Julian Schrader | Soetjipto Moeljono,2016-06-01/2018-01-30,Raja Ampat,Indonesia,ID,-0.516626,130.572132,WGS84,30,,Calophyllum vexans P.F.Stevens,Plantae,Clusiaceae,species
plant-occurrences_raja-ampat_j-schrader_2020_342,LivingSpecimen,plant-occurrences_raja-ampat_j-schrader_2020_342,Julian Schrader | Soetjipto Moeljono,2016-06-01/2018-01-30,Raja Ampat,Indonesia,ID,-0.514338,130.570002,WGS84,30,,Pleurostylia opposita (Wall.) Alston,Plantae,Celastraceae,species
plant-occurrences_raja-ampat_j-schrader_2020_343,LivingSpecimen,plant-occurrences_raja-ampat_j-schrader_2020_343,Julian Schrader | Soetjipto Moeljono,2016-06-01/2018-01-30,Raja Ampat,Indonesia,ID,-0.521507,130.580747,WGS84,30,,Tarenna sambucina (G.Forst.) T.Durand ex Drake,Plantae,Rubiaceae,species
plant-occurrences_raja-ampat_j-schrader_2020_344,LivingSpecimen,plant-occurrences_raja-ampat_j-schrader_2020_344,Julian Schrader | Soetjipto Moeljono,2016-06-01/2018-01-30,Raja Ampat,Indonesia,ID,-0.516975,130.587849,WGS84,30,,Ixora timorensis Decne.,Plantae,Rubiaceae,species
plant-occurrences_raja-ampat_j-schrader_2020_345,LivingSpecimen,plant-occurrences_raja-ampat_j-schrader_2020_345,Julian Schrader | Soetjipto Moeljono,2016-06-01/2018-01-30,Raja Ampat,Indonesia,ID,-0.516975,130.587849,WGS84,30,,Schefflera Forst.,Plantae,Araliaceae,genus
plant-occurrences_raja-ampat_j-schrader_2020_346,LivingSpecimen,plant-occurrences_raja-ampat_j-schrader_2020_346,Julian Schrader | Soetjipto Moeljono,2016-06-01/2018-01-30,Raja Ampat,Indonesia,ID,-0.517399,130.584217,WGS84,30,cf. Maytenus cupularis,Maytenus cupularis Ding Hou,Plantae,Celastraceae,species
plant-occurrences_raja-ampat_j-schrader_2020_347,LivingSpecimen,plant-occurrences_raja-ampat_j-schrader_2020_347,Julian Schrader | Soetjipto Moeljono,2016-06-01/2018-01-30,Raja Ampat,Indonesia,ID,-0.506466,130.593247,WGS84,30,,Eugenia reinwardtiana (Blume) A.Cunn. ex DC.,Plantae,Myrtaceae,species
plant-occurrences_raja-ampat_j-schrader_2020_348,LivingSpecimen,plant-occurrences_raja-ampat_j-schrader_2020_348,Julian Schrader | Soetjipto Moeljono,2016-06-01/2018-01-30,Raja Ampat,Indonesia,ID,-0.512876,130.560728,WGS84,30,,Eugenia reinwardtiana (Blume) A.Cunn. ex DC.,Plantae,Myrtaceae,species
plant-occurrences_raja-ampat_j-schrader_2020_349,LivingSpecimen,plant-occurrences_raja-ampat_j-schrader_2020_349,Julian Schrader | Soetjipto Moeljono,2016-06-01/2018-01-30,Raja Ampat,Indonesia,ID,-0.518895,130.583215,WGS84,30,,Decaspermum bracteatum (Roxb.) A.J.Scott,Plantae,Myrtaceae,species
plant-occurrences_raja-ampat_j-schrader_2020_35,LivingSpecimen,plant-occurrences_raja-ampat_j-schrader_2020_35,Julian Schrader | Soetjipto Moeljono,2016-06-01/2018-01-30,Raja Ampat,Indonesia,ID,-0.516975,130.587849,WGS84,30,,Decaspermum bracteatum (Roxb.) A.J.Scott,Plantae,Myrtaceae,species
plant-occurrences_raja-ampat_j-schrader_2020_350,LivingSpecimen,plant-occurrences_raja-ampat_j-schrader_2020_350,Julian Schrader | Soetjipto Moeljono,2016-06-01/2018-01-30,Raja Ampat,Indonesia,ID,-0.516375,130.587596,WGS84,30,,Glochidion castaneum Airy Shaw,Plantae,Phyllanthaceae,species
plant-occurrences_raja-ampat_j-schrader_2020_351,LivingSpecimen,plant-occurrences_raja-ampat_j-schrader_2020_351,Julian Schrader | Soetjipto Moeljono,2016-06-01/2018-01-30,Raja Ampat,Indonesia,ID,-0.516626,130.572132,WGS84,30,,Exocarpos latifolius R.Br.,Plantae,Santalaceae,species
plant-occurrences_raja-ampat_j-schrader_2020_352,LivingSpecimen,plant-occurrences_raja-ampat_j-schrader_2020_352,Julian Schrader | Soetjipto Moeljono,2016-06-01/2018-01-30,Raja Ampat,Indonesia,ID,-0.516057,130.586318,WGS84,30,,Guettarda speciosa L.,Plantae,Rubiaceae,species
plant-occurrences_raja-ampat_j-schrader_2020_353,LivingSpecimen,plant-occurrences_raja-ampat_j-schrader_2020_353,Julian Schrader | Soetjipto Moeljono,2016-06-01/2018-01-30,Raja Ampat,Indonesia,ID,-0.521507,130.580747,WGS84,30,,Diospyros maritima Blume,Plantae,Ebenaceae,species
plant-occurrences_raja-ampat_j-schrader_2020_354,LivingSpecimen,plant-occurrences_raja-ampat_j-schrader_2020_354,Julian Schrader | Soetjipto Moeljono,2016-06-01/2018-01-30,Raja Ampat,Indonesia,ID,-0.520461,130.5808,WGS84,30,,Podocarpus neriifolius D.Don,Plantae,Podocarpaceae,species
plant-occurrences_raja-ampat_j-schrader_2020_355,LivingSpecimen,plant-occurrences_raja-ampat_j-schrader_2020_355,Julian Schrader | Soetjipto Moeljono,2016-06-01/2018-01-30,Raja Ampat,Indonesia,ID,-0.512759,130.593698,WGS84,30,,Wikstroemia androsaemifolia Decne.,Plantae,Thymelaeaceae,species
plant-occurrences_raja-ampat_j-schrader_2020_357,LivingSpecimen,plant-occurrences_raja-ampat_j-schrader_2020_357,Julian Schrader | Soetjipto Moeljono,2016-06-01/2018-01-30,Raja Ampat,Indonesia,ID,-0.515559,130.587233,WGS84,30,,Exocarpos latifolius R.Br.,Plantae,Santalaceae,species
plant-occurrences_raja-ampat_j-schrader_2020_358,LivingSpecimen,plant-occurrences_raja-ampat_j-schrader_2020_358,Julian Schrader | Soetjipto Moeljono,2016-06-01/2018-01-30,Raja Ampat,Indonesia,ID,-0.516375,130.587596,WGS84,30,,Macaranga dioica (G.Forst.) M・ｽll.Arg.,Plantae,Euphorbiaceae,species
plant-occurrences_raja-ampat_j-schrader_2020_359,LivingSpecimen,plant-occurrences_raja-ampat_j-schrader_2020_359,Julian Schrader | Soetjipto Moeljono,2016-06-01/2018-01-30,Raja Ampat,Indonesia,ID,-0.516615,130.572347,WGS84,30,,Eugenia reinwardtiana (Blume) A.Cunn. ex DC.,Plantae,Myrtaceae,species
plant-occurrences_raja-ampat_j-schrader_2020_36,LivingSpecimen,plant-occurrences_raja-ampat_j-schrader_2020_36,Julian Schrader | Soetjipto Moeljono,2016-06-01/2018-01-30,Raja Ampat,Indonesia,ID,-0.516975,130.587849,WGS84,30,,Rapanea rawacensis (A. DC.) Mez,Plantae,Primulaceae,species
plant-occurrences_raja-ampat_j-schrader_2020_360,LivingSpecimen,plant-occurrences_raja-ampat_j-schrader_2020_360,Julian Schrader | Soetjipto Moeljono,2016-06-01/2018-01-30,Raja Ampat,Indonesia,ID,-0.515251,130.568484,WGS84,30,,Ixora timorensis Decne.,Plantae,Rubiaceae,species
plant-occurrences_raja-ampat_j-schrader_2020_361,LivingSpecimen,plant-occurrences_raja-ampat_j-schrader_2020_361,Julian Schrader | Soetjipto Moeljono,2016-06-01/2018-01-30,Raja Ampat,Indonesia,ID,-0.516795,130.570633,WGS84,30,,Syzygium nitidum Benth.,Plantae,Myrtaceae,species
plant-occurrences_raja-ampat_j-schrader_2020_362,LivingSpecimen,plant-occurrences_raja-ampat_j-schrader_2020_362,Julian Schrader | Soetjipto Moeljono,2016-06-01/2018-01-30,Raja Ampat,Indonesia,ID,-0.515429,130.588068,WGS84,30,,Ficus microcarpa L.f.,Plantae,Moraceae,species
plant-occurrences_raja-ampat_j-schrader_2020_363,LivingSpecimen,plant-occurrences_raja-ampat_j-schrader_2020_363,Julian Schrader | Soetjipto Moeljono,2016-06-01/2018-01-30,Raja Ampat,Indonesia,ID,-0.514186,130.587698,WGS84,30,,Intsia bijuga (Colebr.) Kuntze,Plantae,Leguminosae,species
plant-occurrences_raja-ampat_j-schrader_2020_364,LivingSpecimen,plant-occurrences_raja-ampat_j-schrader_2020_364,Julian Schrader | Soetjipto Moeljono,2016-06-01/2018-01-30,Raja Ampat,Indonesia,ID,-0.521507,130.580747,WGS84,30,,Guettarda speciosa L.,Plantae,Rubiaceae,species
plant-occurrences_raja-ampat_j-schrader_2020_365,LivingSpecimen,plant-occurrences_raja-ampat_j-schrader_2020_365,Julian Schrader | Soetjipto Moeljono,2016-06-01/2018-01-30,Raja Ampat,Indonesia,ID,-0.515429,130.588068,WGS84,30,,Buchanania arborescens (Blume) Blume,Plantae,Anacardiaceae,species
plant-occurrences_raja-ampat_j-schrader_2020_366,LivingSpecimen,plant-occurrences_raja-ampat_j-schrader_2020_366,Julian Schrader | Soetjipto Moeljono,2016-06-01/2018-01-30,Raja Ampat,Indonesia,ID,-0.506466,130.593247,WGS84,30,,Calophyllum vexans P.F.Stevens,Plantae,Clusiaceae,species
plant-occurrences_raja-ampat_j-schrader_2020_367,LivingSpecimen,plant-occurrences_raja-ampat_j-schrader_2020_367,Julian Schrader | Soetjipto Moeljono,2016-06-01/2018-01-30,Raja Ampat,Indonesia,ID,-0.515429,130.588068,WGS84,30,,Canarium oleosum (Lam.) Engl.,Plantae,Burseraceae,species
plant-occurrences_raja-ampat_j-schrader_2020_368,LivingSpecimen,plant-occurrences_raja-ampat_j-schrader_2020_368,Julian Schrader | Soetjipto Moeljono,2016-06-01/2018-01-30,Raja Ampat,Indonesia,ID,-0.517399,130.584217,WGS84,30,,Ficus microcarpa L.f.,Plantae,Moraceae,species
plant-occurrences_raja-ampat_j-schrader_2020_369,LivingSpecimen,plant-occurrences_raja-ampat_j-schrader_2020_369,Julian Schrader | Soetjipto Moeljono,2016-06-01/2018-01-30,Raja Ampat,Indonesia,ID,-0.512876,130.560728,WGS84,30,,Diospyros maritima Blume,Plantae,Ebenaceae,species
plant-occurrences_raja-ampat_j-schrader_2020_37,LivingSpecimen,plant-occurrences_raja-ampat_j-schrader_2020_37,Julian Schrader | Soetjipto Moeljono,2016-06-01/2018-01-30,Raja Ampat,Indonesia,ID,-0.512759,130.593698,WGS84,30,,Rapanea rawacensis (A. DC.) Mez,Plantae,Primulaceae,species
plant-occurrences_raja-ampat_j-schrader_2020_370,LivingSpecimen,plant-occurrences_raja-ampat_j-schrader_2020_370,Julian Schrader | Soetjipto Moeljono,2016-06-01/2018-01-30,Raja Ampat,Indonesia,ID,-0.518895,130.583215,WGS84,30,,Aglaia elaeagnoidea (A.Juss.) Benth.,Plantae,Meliaceae,species
plant-occurrences_raja-ampat_j-schrader_2020_371,LivingSpecimen,plant-occurrences_raja-ampat_j-schrader_2020_371,Julian Schrader | Soetjipto Moeljono,2016-06-01/2018-01-30,Raja Ampat,Indonesia,ID,-0.514338,130.570002,WGS84,30,,Exocarpos latifolius R.Br.,Plantae,Santalaceae,species
plant-occurrences_raja-ampat_j-schrader_2020_372,LivingSpecimen,plant-occurrences_raja-ampat_j-schrader_2020_372,Julian Schrader | Soetjipto Moeljono,2016-06-01/2018-01-30,Raja Ampat,Indonesia,ID,-0.515559,130.587233,WGS84,30,,Guettarda speciosa L.,Plantae,Rubiaceae,species
plant-occurrences_raja-ampat_j-schrader_2020_373,LivingSpecimen,plant-occurrences_raja-ampat_j-schrader_2020_373,Julian Schrader | Soetjipto Moeljono,2016-06-01/2018-01-30,Raja Ampat,Indonesia,ID,-0.521507,130.580747,WGS84,30,,Pandanus S.Parkinson,Plantae,Pandanaceae,genus
plant-occurrences_raja-ampat_j-schrader_2020_374,LivingSpecimen,plant-occurrences_raja-ampat_j-schrader_2020_374,Julian Schrader | Soetjipto Moeljono,2016-06-01/2018-01-30,Raja Ampat,Indonesia,ID,-0.519774,130.583095,WGS84,30,,Ixora timorensis Decne.,Plantae,Rubiaceae,species
plant-occurrences_raja-ampat_j-schrader_2020_376,LivingSpecimen,plant-occurrences_raja-ampat_j-schrader_2020_376,Julian Schrader | Soetjipto Moeljono,2016-06-01/2018-01-30,Raja Ampat,Indonesia,ID,-0.516795,130.570633,WGS84,30,,Calophyllum inophyllum L.,Plantae,Clusiaceae,species
plant-occurrences_raja-ampat_j-schrader_2020_377,LivingSpecimen,plant-occurrences_raja-ampat_j-schrader_2020_377,Julian Schrader | Soetjipto Moeljono,2016-06-01/2018-01-30,Raja Ampat,Indonesia,ID,-0.515429,130.588068,WGS84,30,,Ixora timorensis Decne.,Plantae,Rubiaceae,species
plant-occurrences_raja-ampat_j-schrader_2020_378,LivingSpecimen,plant-occurrences_raja-ampat_j-schrader_2020_378,Julian Schrader | Soetjipto Moeljono,2016-06-01/2018-01-30,Raja Ampat,Indonesia,ID,-0.515429,130.588068,WGS84,30,,Calophyllum inophyllum L.,Plantae,Clusiaceae,species
plant-occurrences_raja-ampat_j-schrader_2020_379,LivingSpecimen,plant-occurrences_raja-ampat_j-schrader_2020_379,Julian Schrader | Soetjipto Moeljono,2016-06-01/2018-01-30,Raja Ampat,Indonesia,ID,-0.514186,130.587698,WGS84,30,,Decaspermum bracteatum (Roxb.) A.J.Scott,Plantae,Myrtaceae,species
plant-occurrences_raja-ampat_j-schrader_2020_38,LivingSpecimen,plant-occurrences_raja-ampat_j-schrader_2020_38,Julian Schrader | Soetjipto Moeljono,2016-06-01/2018-01-30,Raja Ampat,Indonesia,ID,-0.509643,130.59385,WGS84,30,,Bikkia gaudichaudiana Brongn.,Plantae,Rubiaceae,species
plant-occurrences_raja-ampat_j-schrader_2020_380,LivingSpecimen,plant-occurrences_raja-ampat_j-schrader_2020_380,Julian Schrader | Soetjipto Moeljono,2016-06-01/2018-01-30,Raja Ampat,Indonesia,ID,-0.515559,130.587233,WGS84,30,,Diospyros maritima Blume,Plantae,Ebenaceae,species
plant-occurrences_raja-ampat_j-schrader_2020_381,LivingSpecimen,plant-occurrences_raja-ampat_j-schrader_2020_381,Julian Schrader | Soetjipto Moeljono,2016-06-01/2018-01-30,Raja Ampat,Indonesia,ID,-0.516975,130.587849,WGS84,30,,Pandanus S.Parkinson,Plantae,Pandanaceae,genus
plant-occurrences_raja-ampat_j-schrader_2020_382,LivingSpecimen,plant-occurrences_raja-ampat_j-schrader_2020_382,Julian Schrader | Soetjipto Moeljono,2016-06-01/2018-01-30,Raja Ampat,Indonesia,ID,-0.520461,130.5808,WGS84,30,,Pandanus S.Parkinson,Plantae,Pandanaceae,genus
plant-occurrences_raja-ampat_j-schrader_2020_384,LivingSpecimen,plant-occurrences_raja-ampat_j-schrader_2020_384,Julian Schrader | Soetjipto Moeljono,2016-06-01/2018-01-30,Raja Ampat,Indonesia,ID,-0.516626,130.572132,WGS84,30,,Calophyllum inophyllum L.,Plantae,Clusiaceae,species
plant-occurrences_raja-ampat_j-schrader_2020_385,LivingSpecimen,plant-occurrences_raja-ampat_j-schrader_2020_385,Julian Schrader | Soetjipto Moeljono,2016-06-01/2018-01-30,Raja Ampat,Indonesia,ID,-0.517726,130.569355,WGS84,30,,Syzygium nitidum Benth.,Plantae,Myrtaceae,species
plant-occurrences_raja-ampat_j-schrader_2020_386,LivingSpecimen,plant-occurrences_raja-ampat_j-schrader_2020_386,Julian Schrader | Soetjipto Moeljono,2016-06-01/2018-01-30,Raja Ampat,Indonesia,ID,-0.515429,130.588068,WGS84,30,,Pandanus S.Parkinson,Plantae,Pandanaceae,genus
plant-occurrences_raja-ampat_j-schrader_2020_387,LivingSpecimen,plant-occurrences_raja-ampat_j-schrader_2020_387,Julian Schrader | Soetjipto Moeljono,2016-06-01/2018-01-30,Raja Ampat,Indonesia,ID,-0.516057,130.586318,WGS84,30,,Pandanus S.Parkinson,Plantae,Pandanaceae,genus
plant-occurrences_raja-ampat_j-schrader_2020_388,LivingSpecimen,plant-occurrences_raja-ampat_j-schrader_2020_388,Julian Schrader | Soetjipto Moeljono,2016-06-01/2018-01-30,Raja Ampat,Indonesia,ID,-0.517399,130.584217,WGS84,30,,Pandanus S.Parkinson,Plantae,Pandanaceae,genus
plant-occurrences_raja-ampat_j-schrader_2020_389,LivingSpecimen,plant-occurrences_raja-ampat_j-schrader_2020_389,Julian Schrader | Soetjipto Moeljono,2016-06-01/2018-01-30,Raja Ampat,Indonesia,ID,-0.517726,130.569355,WGS84,30,,Calophyllum inophyllum L.,Plantae,Clusiaceae,species
plant-occurrences_raja-ampat_j-schrader_2020_39,LivingSpecimen,plant-occurrences_raja-ampat_j-schrader_2020_39,Julian Schrader | Soetjipto Moeljono,2016-06-01/2018-01-30,Raja Ampat,Indonesia,ID,-0.506466,130.593247,WGS84,30,,Diospyros maritima Blume,Plantae,Ebenaceae,species
plant-occurrences_raja-ampat_j-schrader_2020_390,LivingSpecimen,plant-occurrences_raja-ampat_j-schrader_2020_390,Julian Schrader | Soetjipto Moeljono,2016-06-01/2018-01-30,Raja Ampat,Indonesia,ID,-0.514338,130.570002,WGS84,30,,Timonius DC.,Plantae,Rubiaceae,genus
plant-occurrences_raja-ampat_j-schrader_2020_4,LivingSpecimen,plant-occurrences_raja-ampat_j-schrader_2020_4,Julian Schrader | Soetjipto Moeljono,2016-06-01/2018-01-30,Raja Ampat,Indonesia,ID,-0.517587,130.568534,WGS84,30,,Ficus microcarpa L.f.,Plantae,Moraceae,species
plant-occurrences_raja-ampat_j-schrader_2020_40,LivingSpecimen,plant-occurrences_raja-ampat_j-schrader_2020_40,Julian Schrader | Soetjipto Moeljono,2016-06-01/2018-01-30,Raja Ampat,Indonesia,ID,-0.506466,130.593247,WGS84,30,,Calophyllum inophyllum L.,Plantae,Clusiaceae,species
plant-occurrences_raja-ampat_j-schrader_2020_41,LivingSpecimen,plant-occurrences_raja-ampat_j-schrader_2020_41,Julian Schrader | Soetjipto Moeljono,2016-06-01/2018-01-30,Raja Ampat,Indonesia,ID,-0.505713,130.594019,WGS84,30,,Timonius DC.,Plantae,Rubiaceae,genus
plant-occurrences_raja-ampat_j-schrader_2020_42,LivingSpecimen,plant-occurrences_raja-ampat_j-schrader_2020_42,Julian Schrader | Soetjipto Moeljono,2016-06-01/2018-01-30,Raja Ampat,Indonesia,ID,-0.515559,130.587233,WGS84,30,,Gnetum gnemon L.,Plantae,Gnetaceae,species
plant-occurrences_raja-ampat_j-schrader_2020_43,LivingSpecimen,plant-occurrences_raja-ampat_j-schrader_2020_43,Julian Schrader | Soetjipto Moeljono,2016-06-01/2018-01-30,Raja Ampat,Indonesia,ID,-0.515559,130.587233,WGS84,30,,Wikstroemia androsaemifolia Decne.,Plantae,Thymelaeaceae,species
